,condition,drug name,meanNormalizedScore
6609,Postmenopausal Symptoms,Estradiol / norethindrone,5.694444444444445
6610,Postmenopausal Symptoms,Estradiol Patch,5.65
6611,Postmenopausal Symptoms,Estrasorb,5.0
6612,Postmenopausal Symptoms,Estropipate,7.333333333333333
6613,Postmenopausal Symptoms,Ethinyl estradiol / norethindrone,4.75
6614,Postmenopausal Symptoms,Evamist,6.833333333333333
6615,Postmenopausal Symptoms,Evening Primrose Oil,5.5
6616,Postmenopausal Symptoms,Femring,7.633333333333334
6617,Postmenopausal Symptoms,Femtrace,6.5
6618,Postmenopausal Symptoms,Junel Fe 1 / 20,5.5
6619,Postmenopausal Symptoms,Loestrin 21 1 / 20,6.5
6620,Postmenopausal Symptoms,Menest,7.25
6621,Postmenopausal Symptoms,Mimvey,1.0
6622,Postmenopausal Symptoms,Minivelle,6.9
6623,Postmenopausal Symptoms,Ogen,6.0
6624,Postmenopausal Symptoms,Paroxetine,5.9
6625,Postmenopausal Symptoms,Paxil,4.833333333333333
6626,Postmenopausal Symptoms,Premarin,6.333333333333333
6627,Postmenopausal Symptoms,Premarin Vaginal,5.25
6628,Postmenopausal Symptoms,Premphase,8.5
6629,Postmenopausal Symptoms,Prempro,6.5
6630,Postmenopausal Symptoms,Pristiq,6.5
6631,Postmenopausal Symptoms,Vivelle,6.5
6632,Postmenopausal Symptoms,Vivelle-Dot,5.90625
6633,Postmenopausal Symptoms,femhrt,5.75
6634,Postoperative Increased Intraocular Pressure,Ilevro,6.0
6635,Postoperative Increased Intraocular Pressure,Nepafenac,6.0
6636,Postoperative Ocular Inflammation,Acuvail,8.5
6637,Postoperative Ocular Inflammation,Alrex,6.0
6638,Postoperative Ocular Inflammation,Bromfenac,5.25
6639,Postoperative Ocular Inflammation,Dexamethasone / tobramycin,5.5
6640,Postoperative Ocular Inflammation,Diclofenac,4.0
6641,Postoperative Ocular Inflammation,Difluprednate,5.5
6642,Postoperative Ocular Inflammation,Durezol,5.5
6643,Postoperative Ocular Inflammation,Ilevro,4.25
6644,Postoperative Ocular Inflammation,Ketorolac,6.5
6645,Postoperative Ocular Inflammation,Lotemax,5.0
6646,Postoperative Ocular Inflammation,Loteprednol,5.333333333333333
6647,Postoperative Ocular Inflammation,Nepafenac,4.5
6648,Postoperative Ocular Inflammation,Nevanac,5.0
6649,Postoperative Ocular Inflammation,Prednisolone,1.7
6650,Postoperative Ocular Inflammation,Prolensa,5.25
6651,Postoperative Ocular Inflammation,TobraDex,5.5
6652,Postoperative Pain,Bupivacaine,6.75
6653,Postoperative Pain,Duragesic,5.0
6654,Postoperative Pain,Fentanyl,3.875
6655,Postoperative Pain,Ketorolac,5.711538461538462
6656,Postoperative Pain,Sublimaze,4.5
6657,Postoperative Pain,Toradol,5.133333333333334
6658,Postoperative Pain,Toradol IV / IM,7.25
6659,Postpartum Depression,Celexa,6.0
6660,Postpartum Depression,Citalopram,5.642857142857143
6661,Postpartum Depression,Effexor,2.25
6662,Postpartum Depression,Effexor XR,6.318181818181818
6663,Postpartum Depression,Fluoxetine,7.333333333333333
6664,Postpartum Depression,Paroxetine,6.25
6665,Postpartum Depression,Paxil,6.25
6666,Postpartum Depression,Prozac,7.75
6667,Postpartum Depression,Sertraline,6.342105263157895
6668,Postpartum Depression,Venlafaxine,5.733333333333333
6669,Postpartum Depression,Zoloft,6.264705882352941
6670,Postural Orthostatic Tachycardia Syndrome,Bupropion,7.25
6671,Postural Orthostatic Tachycardia Syndrome,Clonidine,9.5
6672,Postural Orthostatic Tachycardia Syndrome,Florinef,7.125
6673,Postural Orthostatic Tachycardia Syndrome,Florinef Acetate,6.5
6674,Postural Orthostatic Tachycardia Syndrome,Fludrocortisone,6.5
6675,Postural Orthostatic Tachycardia Syndrome,Methylphenidate,8.0
6676,Postural Orthostatic Tachycardia Syndrome,Midodrine,5.555555555555555
6677,Postural Orthostatic Tachycardia Syndrome,Orvaten,6.0
6678,Postural Orthostatic Tachycardia Syndrome,ProAmatine,6.1
6679,Pre-Exposure Prophylaxis,Emtricitabine / tenofovir,6.666666666666667
6680,Pre-Exposure Prophylaxis,Truvada,6.666666666666667
6681,Precocious Puberty,Histrelin,6.0
6682,Precocious Puberty,Leuprolide,5.714285714285714
6683,Precocious Puberty,Lupron Depot-PED,5.5
6684,Precocious Puberty,Supprelin LA,6.0
6685,Premature Lab,Brethine,6.0
6686,Premature Lab,Hydroxyprogesterone,5.542553191489362
6687,Premature Lab,Makena,5.542553191489362
6688,Premature Lab,Nifedipine,4.166666666666667
6689,Premature Lab,Progesterone,4.875
6690,Premature Lab,Prometrium,5.5
6691,Premature Lab,Terbutaline,4.916666666666667
6692,Premature Ventricular Depolarizations,Bisoprolol,6.0
6693,Premature Ventricular Depolarizations,Metoprolol,6.785714285714286
6694,Premenstrual Dysphoric Disorde,Beyaz,6.25
6695,Premenstrual Dysphoric Disorde,Bupropion,5.5
6696,Premenstrual Dysphoric Disorde,Celexa,7.333333333333333
6697,Premenstrual Dysphoric Disorde,Citalopram,6.428571428571429
6698,Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol,6.307228915662651
6699,Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol / levomefolate calcium,5.954545454545454
6700,Premenstrual Dysphoric Disorde,Effexor,6.0
6701,Premenstrual Dysphoric Disorde,Effexor XR,9.5
6702,Premenstrual Dysphoric Disorde,Escitalopram,7.0625
6703,Premenstrual Dysphoric Disorde,Evening Primrose Oil,7.5
6704,Premenstrual Dysphoric Disorde,Fluoxetine,6.72972972972973
6705,Premenstrual Dysphoric Disorde,Gianvi,6.411764705882353
6706,Premenstrual Dysphoric Disorde,Lexapro,7.0
6707,Premenstrual Dysphoric Disorde,Loryna,1.0
6708,Premenstrual Dysphoric Disorde,Ocella,5.0
6709,Premenstrual Dysphoric Disorde,Paroxetine,7.0
6710,Premenstrual Dysphoric Disorde,Paxil CR,9.5
6711,Premenstrual Dysphoric Disorde,Prozac,6.2727272727272725
6712,Premenstrual Dysphoric Disorde,Sarafem,6.527777777777778
6713,Premenstrual Dysphoric Disorde,Sertraline,6.277777777777778
6714,Premenstrual Dysphoric Disorde,Tryptophan,10.0
6715,Premenstrual Dysphoric Disorde,Venlafaxine,8.333333333333334
6716,Premenstrual Dysphoric Disorde,Yasmin,5.416666666666667
6717,Premenstrual Dysphoric Disorde,Yaz,6.754716981132075
6718,Premenstrual Dysphoric Disorde,Zoloft,6.283333333333333
6719,Premenstrual Syndrome,Acetaminophen / caffeine / pyrilamine,7.0
6720,Premenstrual Syndrome,Acetaminophen / pamabrom / pyrilamine,6.0
6721,Premenstrual Syndrome,Chateal,5.5
6722,Premenstrual Syndrome,Ethinyl estradiol / levonorgestrel,4.181818181818182
6723,Premenstrual Syndrome,LoSeasonique,4.833333333333333
6724,Premenstrual Syndrome,Pamabrom,8.5
6725,Premenstrual Syndrome,Premsyn PMS,6.0
6726,Prevention of Atherothrombotic Events,Brilinta,4.5
6727,Prevention of Atherothrombotic Events,Ticagrelor,4.0
6728,Prevention of Bladder infection,Bactrim,6.166666666666667
6729,Prevention of Bladder infection,Bactrim DS,2.0
6730,Prevention of Bladder infection,Hiprex,6.25
6731,Prevention of Bladder infection,Macrobid,4.642857142857143
6732,Prevention of Bladder infection,Macrodantin,6.166666666666667
6733,Prevention of Bladder infection,Mandelamine,7.5
6734,Prevention of Bladder infection,Methenamine,7.3125
6735,Prevention of Bladder infection,Nitrofurantoin,5.732558139534884
6736,Prevention of Bladder infection,Sulfamethoxazole / trimethoprim,5.125
6737,Prevention of Cardiovascular Disease,Atorvastatin,4.0
6738,Prevention of Cardiovascular Disease,Crestor,5.5
6739,Prevention of Cardiovascular Disease,Lipitor,3.5
6740,Prevention of Cardiovascular Disease,Rosuvastatin,5.5
6741,Prevention of Cardiovascular Disease,Telmisartan,4.5
6742,Prevention of Dental Caries,Clinpro 5000,10.0
6743,Prevention of Dental Caries,Fluoride,7.0625
6744,Prevention of Dental Caries,Prevident 5000 Plus,1.0
6745,Prevention of Dental Caries,Pro-Den Rx,2.0
6746,Prevention of Hypokalemia,Klor-Con,4.875
6747,Prevention of Hypokalemia,Potassium chloride,5.5
6748,Prevention of Osteoporosis,Alendronate,2.15
6749,Prevention of Osteoporosis,Boniva,2.5
6750,Prevention of Osteoporosis,Evista,5.0
6751,Prevention of Osteoporosis,Fosamax,1.75
6752,Prevention of Osteoporosis,Ibandronate,3.5
6753,Prevention of Osteoporosis,Raloxifene,4.75
6754,Prevention of Osteoporosis,Reclast,7.875
6755,Prevention of Osteoporosis,Risedronate,1.6666666666666667
6756,Prevention of Osteoporosis,Zoledronic acid,7.875
6757,Prevention of Thromboembolism in Atrial Fibrillation,Apixaban,5.04054054054054
6758,Prevention of Thromboembolism in Atrial Fibrillation,Coumadin,8.0
6759,Prevention of Thromboembolism in Atrial Fibrillation,Dabigatran,5.895161290322581
6760,Prevention of Thromboembolism in Atrial Fibrillation,Eliquis,5.166666666666667
6761,Prevention of Thromboembolism in Atrial Fibrillation,Jantoven,9.0
6762,Prevention of Thromboembolism in Atrial Fibrillation,Pradaxa,5.916666666666667
6763,Prevention of Thromboembolism in Atrial Fibrillation,Rivaroxaban,4.75
6764,Prevention of Thromboembolism in Atrial Fibrillation,Warfarin,6.625
6765,Prevention of Thromboembolism in Atrial Fibrillation,Xarelto,3.8333333333333335
6766,Primary Hyperaldosteronism,Aldactone,5.0
6767,Primary Hyperaldosteronism,Spironolactone,6.5
6768,Primary Immunodeficiency Syndrome,Cuvitru,9.5
6769,Primary Immunodeficiency Syndrome,Gammagard,5.0
6770,Primary Immunodeficiency Syndrome,Gamunex,6.5
6771,Primary Immunodeficiency Syndrome,Gamunex-C,6.5
6772,Primary Immunodeficiency Syndrome,Hizentra,5.875
6773,Primary Immunodeficiency Syndrome,Immune globulin intravenous,6.25
6774,Primary Immunodeficiency Syndrome,Immune globulin intravenous and subcutaneous,5.75
6775,Primary Immunodeficiency Syndrome,Immune globulin subcutaneous,6.194444444444445
6776,Primary Immunodeficiency Syndrome,Octagam,5.5
6777,Primary Immunodeficiency Syndrome,Privigen,6.5
6778,Primary Immunodeficiency Syndrome,Vivaglobin,6.875
6779,Primary Nocturnal Enuresis,DDAVP,6.5
6780,Primary Nocturnal Enuresis,Desmopressin,6.125
6781,Primary Nocturnal Enuresis,Imipramine,3.0
6782,Primary Nocturnal Enuresis,Nortriptyline,5.5
6783,Primary Nocturnal Enuresis,Tofranil,3.0
6784,Primary Ovarian Failure,Conjugated estrogens,6.333333333333333
6785,Primary Ovarian Failure,Estrace,4.5
6786,Primary Ovarian Failure,Estradiol,6.785714285714286
6787,Primary Ovarian Failure,Estradiol Patch,9.0
6788,Primary Ovarian Failure,Premarin,6.333333333333333
6789,Primary Ovarian Failure,Vivelle-Dot,6.625
6790,Progesterone Insufficiency,Crinone,3.5
6791,Progesterone Insufficiency,Progesterone,5.821428571428571
6792,Progesterone Insufficiency,Prometrium,7.583333333333333
6793,Prostate Cance,Abiraterone,6.291666666666667
6794,Prostate Cance,Bicalutamide,5.5625
6795,Prostate Cance,Casodex,5.666666666666667
6796,Prostate Cance,Degarelix,6.5
6797,Prostate Cance,Eligard,4.714285714285714
6798,Prostate Cance,Enzalutamide,1.5
6799,Prostate Cance,Firmagon,6.5
6800,Prostate Cance,Goserelin,5.1
6801,Prostate Cance,Leuprolide,4.925531914893617
6802,Prostate Cance,Lupron,4.966666666666667
6803,Prostate Cance,Lupron Depot,5.916666666666667
6804,Prostate Cance,Provenge,5.875
6805,Prostate Cance,Radium 223 dichloride,6.5
6806,Prostate Cance,Sipuleucel-T,5.1
6807,Prostate Cance,Trelstar,5.166666666666667
6808,Prostate Cance,Trelstar LA,5.5
6809,Prostate Cance,Triptorelin,5.25
6810,Prostate Cance,Xtandi,1.5
6811,Prostate Cance,Zoladex,5.1
6812,Prostate Cance,Zytiga,6.291666666666667
6813,Prostatitis,Avelox,5.833333333333333
6814,Prostatitis,Bactrim,2.6666666666666665
6815,Prostatitis,Bactrim DS,5.333333333333333
6816,Prostatitis,Cipro,4.3125
6817,Prostatitis,Ciprofloxacin,3.642857142857143
6818,Prostatitis,Ditropan XL,5.0
6819,Prostatitis,Doxy 100,6.5
6820,Prostatitis,Doxycycline,5.0
6821,Prostatitis,Levaquin,4.857142857142857
6822,Prostatitis,Levofloxacin,4.2
6823,Prostatitis,Moxifloxacin,5.833333333333333
6824,Prostatitis,Oxybutynin,5.0
6825,Prostatitis,SMZ-TMP DS,6.166666666666667
6826,Prostatitis,Septra DS,2.0
6827,Prostatitis,Sulfamethoxazole / trimethoprim,4.111111111111111
6828,"Prosthetic Heart Valves, Tissue Valves - Thrombosis Prophylaxis",Coumadin,6.0
6829,"Prosthetic Heart Valves, Tissue Valves - Thrombosis Prophylaxis",Warfarin,6.0
6830,Pruritus,Atarax,5.5
6831,Pruritus,Benzocaine,8.166666666666666
6832,Pruritus,Calamine,7.75
6833,Pruritus,Cortizone-10,6.5
6834,Pruritus,Crotamiton,7.333333333333333
6835,Pruritus,Diphenhydramine / hydrocortisone,5.75
6836,Pruritus,Doxepin,9.5
6837,Pruritus,Eurax,7.75
6838,Pruritus,Gabapentin,6.0
6839,Pruritus,HC-Derma-Pax,5.75
6840,Pruritus,Hydrocortisone,6.5
6841,Pruritus,Hydroxyzine,5.645833333333333
6842,Pruritus,Lanacane,7.5
6843,Pruritus,Pramoxine,8.5
6844,Pruritus,Prax,5.5
6845,Pruritus,Sarna Sensitive,9.75
6846,Pruritus,Skeeter Stik,9.5
6847,Pseudobulbar Affect,Dextromethorphan / quinidine,6.076923076923077
6848,Pseudobulbar Affect,Nuedexta,6.375
6849,Pseudotumor Cerebri,Acetazolamide,5.778688524590164
6850,Pseudotumor Cerebri,Diamox,5.884615384615385
6851,Pseudotumor Cerebri,Diamox Sequels,6.333333333333333
6852,Psoriasis,Acitretin,5.875
6853,Psoriasis,Adalimumab,6.604938271604938
6854,Psoriasis,Alclometasone,9.0
6855,Psoriasis,Alefacept,9.5
6856,Psoriasis,Amevive,9.5
6857,Psoriasis,Ammonium lactate / halobetasol,6.5
6858,Psoriasis,Anucort-HC,2.5
6859,Psoriasis,Betamethasone / calcipotriene,6.65
6860,Psoriasis,Calcipotriene,6.25
6861,Psoriasis,Calcitriol,5.625
6862,Psoriasis,Clobetasol,7.5
6863,Psoriasis,Clobex,7.833333333333333
6864,Psoriasis,Clocortolone,6.0
6865,Psoriasis,Cloderm,6.0
6866,Psoriasis,Coal tar,7.95
6867,Psoriasis,Coal tar / salicylic acid / sulfur,6.0
6868,Psoriasis,Cordran Tape,7.333333333333333
6869,Psoriasis,Cyclosporine,8.333333333333334
6870,Psoriasis,DesOwen,5.5
6871,Psoriasis,Desonide,6.75
6872,Psoriasis,Desoximetasone,6.875
6873,Psoriasis,Dovonex,6.090909090909091
6874,Psoriasis,Elocon,7.2727272727272725
6875,Psoriasis,Embeline,5.5
6876,Psoriasis,Enbrel,6.4772727272727275
6877,Psoriasis,Enstilar,3.75
6878,Psoriasis,Etanercept,6.416666666666667
6879,Psoriasis,Fluocinonide,6.571428571428571
6880,Psoriasis,Flurandrenolide,7.125
6881,Psoriasis,Halobetasol,7.045454545454546
6882,Psoriasis,Humira,6.5625
6883,Psoriasis,Hydrocortisone,6.25
6884,Psoriasis,Hydrocortisone / pramoxine,5.5
6885,Psoriasis,Infliximab,6.333333333333333
6886,Psoriasis,Kenalog,7.1
6887,Psoriasis,Kenalog-10,6.5
6888,Psoriasis,Kenalog-40,6.0
6889,Psoriasis,Lidex,6.0
6890,Psoriasis,MG217 Medicated Tar,7.5
6891,Psoriasis,Methotrexate,6.484615384615385
6892,Psoriasis,Mometasone,7.428571428571429
6893,Psoriasis,Neoral,9.5
6894,Psoriasis,Olux,7.642857142857143
6895,Psoriasis,Pramosone,5.5
6896,Psoriasis,Prednisone,10.0
6897,Psoriasis,Psoriasin,8.083333333333334
6898,Psoriasis,Remicade,6.25
6899,Psoriasis,Scytera,9.5
6900,Psoriasis,Soriatane,6.0
6901,Psoriasis,Stelara,7.170454545454546
6902,Psoriasis,Taclonex,6.6875
6903,Psoriasis,Taclonex Scalp,9.0
6904,Psoriasis,Tazarotene,9.75
6905,Psoriasis,Tazorac,9.75
6906,Psoriasis,Temovate,8.25
6907,Psoriasis,Topicort,8.166666666666666
6908,Psoriasis,Topicort LP,6.5
6909,Psoriasis,Triamcinolone,6.863636363636363
6910,Psoriasis,Ultravate,8.5
6911,Psoriasis,Ustekinumab,7.162921348314606
6912,Psoriasis,Vectical,5.625
6913,Psoriatic Arthritis,Adalimumab,6.333333333333333
6914,Psoriatic Arthritis,Apremilast,4.478260869565218
6915,Psoriatic Arthritis,Certolizumab,5.5
6916,Psoriatic Arthritis,Cimzia,5.5
6917,Psoriatic Arthritis,Cosentyx,2.5
6918,Psoriatic Arthritis,Enbrel,6.757575757575758
6919,Psoriatic Arthritis,Etanercept,6.75
6920,Psoriatic Arthritis,Golimumab,4.846153846153846
6921,Psoriatic Arthritis,Humira,6.333333333333333
6922,Psoriatic Arthritis,Infliximab,7.2727272727272725
6923,Psoriatic Arthritis,Leflunomide,3.6666666666666665
6924,Psoriatic Arthritis,Methotrexate,4.857142857142857
6925,Psoriatic Arthritis,Mycophenolate mofetil,6.5
6926,Psoriatic Arthritis,Otezla,4.515384615384615
6927,Psoriatic Arthritis,Prednisone,3.5
6928,Psoriatic Arthritis,Remicade,7.2727272727272725
6929,Psoriatic Arthritis,Secukinumab,2.5
6930,Psoriatic Arthritis,Simponi,4.846153846153846
6931,Psoriatic Arthritis,Stelara,5.708333333333333
6932,Psoriatic Arthritis,Sulfasalazine,4.541666666666667
6933,Psoriatic Arthritis,Ustekinumab,5.6923076923076925
6934,Psychosis,Chlorpromazine,7.25
6935,Psychosis,Compazine,9.5
6936,Psychosis,Fanapt,5.666666666666667
6937,Psychosis,Fluphenazine,6.357142857142857
6938,Psychosis,Haldol,6.625
6939,Psychosis,Haldol Decanoate,5.0
6940,Psychosis,Haloperidol,6.385714285714286
6941,Psychosis,Iloperidone,5.666666666666667
6942,Psychosis,Navane,7.0
6943,Psychosis,Perphenazine,6.125
6944,Psychosis,Prochlorperazine,9.5
6945,Psychosis,Prolixin,6.375
6946,Psychosis,Thiothixene,7.5
6947,Psychosis,Thorazine,5.5
6948,Psychosis,Trilafon,5.125
6949,Pudendal Neuralgia,Amitriptyline,4.375
6950,Pudendal Neuralgia,Gabapentin,3.5
6951,Pulmonary Embolism,Apixaban,5.5
6952,Pulmonary Embolism,Arixtra,8.75
6953,Pulmonary Embolism,Dabigatran,4.0
6954,Pulmonary Embolism,Eliquis,5.375
6955,Pulmonary Embolism,Fondaparinux,8.75
6956,Pulmonary Embolism,Pradaxa,4.0
6957,Pulmonary Embolism,Rivaroxaban,5.375
6958,Pulmonary Embolism,Xarelto,5.348484848484849
6959,"Pulmonary Embolism, First Event",Coumadin,7.75
6960,"Pulmonary Embolism, First Event",Warfarin,7.3
6961,"Pulmonary Embolism, Recurrent Event",Rivaroxaban,6.0
6962,"Pulmonary Embolism, Recurrent Event",Warfarin,7.0
6963,"Pulmonary Embolism, Recurrent Event",Xarelto,6.0
6964,Pulmonary Hypertension,Adcirca,5.1
6965,Pulmonary Hypertension,Adempas,4.5
6966,Pulmonary Hypertension,Ambrisentan,7.25
6967,Pulmonary Hypertension,Bosentan,6.25
6968,Pulmonary Hypertension,Epoprostenol,7.0
6969,Pulmonary Hypertension,Flolan,7.0
6970,Pulmonary Hypertension,Letairis,7.833333333333333
6971,Pulmonary Hypertension,Macitentan,9.0
6972,Pulmonary Hypertension,Opsumit,9.0
6973,Pulmonary Hypertension,Remodulin,2.5
6974,Pulmonary Hypertension,Revatio,5.1875
6975,Pulmonary Hypertension,Riociguat,4.5
6976,Pulmonary Hypertension,Selexipag,4.5
6977,Pulmonary Hypertension,Sildenafil,5.1875
6978,Pulmonary Hypertension,Tadalafil,5.1
6979,Pulmonary Hypertension,Tracleer,6.25
6980,Pulmonary Hypertension,Treprostinil,5.7
6981,Pulmonary Hypertension,Tyvaso,6.055555555555555
6982,Pulmonary Hypertension,Uptravi,4.6
6983,Pupillary Dilation,Hydroxyamphetamine / tropicamide,4.25
6984,Pupillary Dilation,Paremyd,4.25
6985,Pupillary Dilation,Tropicamide,3.6666666666666665
6986,Radionuclide Myocardial Perfusion Study,Lexiscan,2.0
6987,Radionuclide Myocardial Perfusion Study,Regadenoson,2.0
6988,Raynaud's Syndrome,Amlodipine,6.25
6989,Raynaud's Syndrome,Cardizem,5.5
6990,Raynaud's Syndrome,Diltiazem,5.5
6991,Raynaud's Syndrome,DynaCirc CR,4.0
6992,Raynaud's Syndrome,Felodipine,9.25
6993,Raynaud's Syndrome,Isoxsuprine,6.0
6994,Raynaud's Syndrome,Isradipine,4.0
6995,Raynaud's Syndrome,Nifedical XL,6.0
6996,Raynaud's Syndrome,Nifedipine,6.3125
6997,Raynaud's Syndrome,Nisoldipine,2.0
6998,Raynaud's Syndrome,Nitro-Bid,7.75
6999,Raynaud's Syndrome,Nitroglycerin,7.75
7000,Raynaud's Syndrome,Norvasc,6.5
7001,Raynaud's Syndrome,Plendil,9.0
7002,Raynaud's Syndrome,Prazosin,9.0
7003,Raynaud's Syndrome,Procardia,6.4
7004,Raynaud's Syndrome,Sular,2.0
7005,Raynaud's Syndrome,Trolamine salicylate,10.0
7006,Raynaud's Syndrome,Vasodilan,6.0
7007,Reflex Sympathetic Dystrophy Syndrome,Amitriptyline,4.0
7008,Reflex Sympathetic Dystrophy Syndrome,Aventyl Hydrochloride,2.0
7009,Reflex Sympathetic Dystrophy Syndrome,Doxepin,3.0
7010,Reflex Sympathetic Dystrophy Syndrome,Gabapentin,4.970588235294118
7011,Reflex Sympathetic Dystrophy Syndrome,Lyrica,5.055555555555555
7012,Reflex Sympathetic Dystrophy Syndrome,Milnacipran,5.5
7013,Reflex Sympathetic Dystrophy Syndrome,Neurontin,5.125
7014,Reflex Sympathetic Dystrophy Syndrome,Nortriptyline,3.8333333333333335
7015,Reflex Sympathetic Dystrophy Syndrome,Pregabalin,5.642857142857143
7016,Reflex Sympathetic Dystrophy Syndrome,Savella,5.5
7017,Reflex Sympathetic Dystrophy Syndrome,Trazodone,6.0
7018,Reiter's Syndrome,Adalimumab,6.5
7019,Reiter's Syndrome,Humira,5.0
7020,Rejection Prophylaxis,Mycophenolic acid,6.0
7021,Rejection Prophylaxis,Myfortic,6.5
7022,Renal Cell Carcinoma,Afinitor,5.0
7023,Renal Cell Carcinoma,Aldesleukin,10.0
7024,Renal Cell Carcinoma,Avastin,8.5
7025,Renal Cell Carcinoma,Bevacizumab,8.5
7026,Renal Cell Carcinoma,Everolimus,5.0
7027,Renal Cell Carcinoma,Medroxyprogesterone,5.0
7028,Renal Cell Carcinoma,Nexavar,6.0
7029,Renal Cell Carcinoma,Nivolumab,5.0
7030,Renal Cell Carcinoma,Opdivo,1.5
7031,Renal Cell Carcinoma,Pazopanib,5.782051282051282
7032,Renal Cell Carcinoma,Proleukin,10.0
7033,Renal Cell Carcinoma,Provera,5.0
7034,Renal Cell Carcinoma,Sorafenib,6.0
7035,Renal Cell Carcinoma,Sunitinib,5.472222222222222
7036,Renal Cell Carcinoma,Sutent,5.34375
7037,Renal Cell Carcinoma,Temsirolimus,5.5
7038,Renal Cell Carcinoma,Torisel,5.5
7039,Renal Cell Carcinoma,Votrient,5.7272727272727275
7040,Renal Transplant,Azathioprine,9.0
7041,Renal Transplant,Imuran,9.0
7042,Restless Legs Syndrome,Carbidopa / levodopa,6.475
7043,Restless Legs Syndrome,Clonazepam,5.988095238095238
7044,Restless Legs Syndrome,Clonidine,6.833333333333333
7045,Restless Legs Syndrome,Gabapentin,6.169117647058823
7046,Restless Legs Syndrome,Gabapentin enacarbil,5.53125
7047,Restless Legs Syndrome,Gabarone,3.5
7048,Restless Legs Syndrome,Horizant,5.8
7049,Restless Legs Syndrome,Klonopin,6.0
7050,Restless Legs Syndrome,Klonopin Wafer,6.5
7051,Restless Legs Syndrome,Lamotrigine,2.0
7052,Restless Legs Syndrome,Levodopa,5.5
7053,Restless Legs Syndrome,Lyrica,7.75
7054,Restless Legs Syndrome,Mirapex,6.26875
7055,Restless Legs Syndrome,Neupro,6.56
7056,Restless Legs Syndrome,Neurontin,6.142857142857143
7057,Restless Legs Syndrome,Pramipexole,6.090163934426229
7058,Restless Legs Syndrome,Pregabalin,6.75
7059,Restless Legs Syndrome,Requip,5.621794871794871
7060,Restless Legs Syndrome,Ropinirole,5.608938547486034
7061,Restless Legs Syndrome,Rotigotine,6.56
7062,Restless Legs Syndrome,Sinemet,6.458333333333333
7063,Restless Legs Syndrome,Tramadol,5.859756097560975
7064,Restless Legs Syndrome,Ultram,5.0625
7065,Restless Legs Syndrome,Ultram ER,4.25
7066,Reversal of Nondepolarizing Muscle Relaxants,Mestinon,2.0
7067,Reversal of Nondepolarizing Muscle Relaxants,Pyridostigmine,2.0
7068,Reversal of Opioid Sedation,Evzio,10.0
7069,Reversal of Opioid Sedation,Naloxone,5.4
7070,Reversal of Opioid Sedation,Narcan Injection,2.75
7071,Rheumatoid Arthritis,Abatacept,5.739130434782608
7072,Rheumatoid Arthritis,Absorbine Jr.,10.0
7073,Rheumatoid Arthritis,Acetaminophen / hydrocodone,6.173913043478261
7074,Rheumatoid Arthritis,Acetaminophen / tramadol,6.833333333333333
7075,Rheumatoid Arthritis,Actemra,6.615384615384615
7076,Rheumatoid Arthritis,Acthar,9.5
7077,Rheumatoid Arthritis,Adalimumab,5.478260869565218
7078,Rheumatoid Arthritis,Advil,6.0
7079,Rheumatoid Arthritis,Advil Liqui-Gels,6.5
7080,Rheumatoid Arthritis,Aleve,5.833333333333333
7081,Rheumatoid Arthritis,Anakinra,9.0
7082,Rheumatoid Arthritis,Ansaid,4.5
7083,Rheumatoid Arthritis,Arava,4.9
7084,Rheumatoid Arthritis,Aristospan,9.0
7085,Rheumatoid Arthritis,Arthrotec,7.0
7086,Rheumatoid Arthritis,Aspirin,8.0
7087,Rheumatoid Arthritis,Auranofin,7.75
7088,Rheumatoid Arthritis,Azathioprine,4.0
7089,Rheumatoid Arthritis,Bextra,9.5
7090,Rheumatoid Arthritis,Celebrex,6.294117647058823
7091,Rheumatoid Arthritis,Celecoxib,6.125
7092,Rheumatoid Arthritis,CellCept,6.0
7093,Rheumatoid Arthritis,Certolizumab,7.625
7094,Rheumatoid Arthritis,Cimzia,7.625
7095,Rheumatoid Arthritis,Clinoril,5.5
7096,Rheumatoid Arthritis,Corticotropin,9.5
7097,Rheumatoid Arthritis,Daypro,5.0
7098,Rheumatoid Arthritis,Deltasone,8.5
7099,Rheumatoid Arthritis,Depo-Medrol,6.0
7100,Rheumatoid Arthritis,Diclofenac,5.466666666666667
7101,Rheumatoid Arthritis,Diclofenac / misoprostol,7.0
7102,Rheumatoid Arthritis,Diflunisal,6.25
7103,Rheumatoid Arthritis,Dolobid,7.0
7104,Rheumatoid Arthritis,Doxycycline,7.75
7105,Rheumatoid Arthritis,Duexis,6.0
7106,Rheumatoid Arthritis,Enbrel,6.858974358974359
7107,Rheumatoid Arthritis,Esomeprazole / naproxen,7.166666666666667
7108,Rheumatoid Arthritis,Etanercept,6.817073170731708
7109,Rheumatoid Arthritis,Etodolac,6.75
7110,Rheumatoid Arthritis,Famotidine / ibuprofen,6.0
7111,Rheumatoid Arthritis,Feldene,5.25
7112,Rheumatoid Arthritis,Fenoprofen,6.0
7113,Rheumatoid Arthritis,Flurbiprofen,4.5
7114,Rheumatoid Arthritis,Gold sodium thiomalate,9.5
7115,Rheumatoid Arthritis,Golimumab,6.1891891891891895
7116,Rheumatoid Arthritis,Humira,5.46067415730337
